Function,DLL,Occurence,Family,Associated
CreateRectRgn,GDI32,3,"{'nolabel': 2, 'winfixer': 1}"
SetTextColor,GDI32,3,"{'nolabel': 2, 'winfixer': 1}"
SetBkColor,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
CreateBitmap,GDI32,3,"{'nolabel': 2, 'winfixer': 1}"
GetStockObject,GDI32,3,"{'nolabel': 2, 'winfixer': 1}"
Escape,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
ExtTextOutA,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
TextOutA,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
RectVisible,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
PtVisible,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
PatBlt,GDI32,1,{'nolabel': 1}
GetPixel,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
GetObjectA,GDI32,3,"{'nolabel': 1, 'winfixer': 1, 'banload': 1}"
DeleteDC,GDI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
DeleteObject,GDI32,6,"{'nolabel': 4, 'winfixer': 1, 'banload': 1}"
SelectObject,GDI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
CreateDIBSection,GDI32,2,{'nolabel': 2}
Ellipse,GDI32,1,{'nolabel': 1}
GetTextExtentPoint32A,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
GetTextExtentPoint32W,GDI32,2,{'nolabel': 2}
CreateFontIndirectA,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
GetBkMode,GDI32,1,{'nolabel': 1}
GetDeviceCaps,GDI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
CreateCompatibleDC,GDI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
CreateCompatibleBitmap,GDI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
ScaleWindowExtEx,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
BitBlt,GDI32,3,"{'nolabel': 2, 'winfixer': 1}",Spying
CreatePen,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
GetFileTitleA,COMDLG32,2,"{'nolabel': 1, 'winfixer': 1}"
DocumentPropertiesA,WINSPOOL,2,"{'nolabel': 1, 'winfixer': 1}"
OpenPrinterA,WINSPOOL,2,"{'nolabel': 1, 'winfixer': 1}"
ClosePrinter,WINSPOOL,2,"{'nolabel': 1, 'winfixer': 1}"
ReportEventA,ADVAPI32,1,{'nolabel': 1}
DeregisterEventSource,ADVAPI32,1,{'nolabel': 1}
RegQueryValueA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
RegEnumKeyA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
RegDeleteKeyA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
RegCreateKeyExA,ADVAPI32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}",Helper
ChangeServiceConfigA,ADVAPI32,1,{'nolabel': 1}
ControlService,ADVAPI32,1,{'nolabel': 1},Helper
QueryServiceStatus,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
LogonUserA,ADVAPI32,1,{'nolabel': 1}
StartServiceA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
QueryServiceConfigA,ADVAPI32,1,{'nolabel': 1}
CloseServiceHandle,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
OpenServiceA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
OpenSCManagerA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
RegisterEventSourceA,ADVAPI32,1,{'nolabel': 1}
RegSetValueExA,ADVAPI32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}",Helper
RegOpenKeyA,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
FreeSid,ADVAPI32,4,"{'nolabel': 3, 'winfixer': 1}"
SetFileSecurityA,ADVAPI32,3,"{'nolabel': 2, 'banload': 1}"
SetSecurityDescriptorDacl,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
InitializeSecurityDescriptor,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
SetEntriesInAclA,ADVAPI32,1,{'nolabel': 1}
AllocateAndInitializeSid,ADVAPI32,3,"{'nolabel': 2, 'winfixer': 1}"
AdjustTokenPrivileges,ADVAPI32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}",Injection
LookupPrivilegeValueA,ADVAPI32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}",Enumeration
OpenProcessToken,ADVAPI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}",Injection
RegCloseKey,ADVAPI32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}",Helper
RegQueryValueExA,ADVAPI32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}",Enumeration
RegOpenKeyExA,ADVAPI32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}",Helper
SHGetSpecialFolderPathA,SHELL32,1,{'nolabel': 1}
SHGetSpecialFolderLocation,SHELL32,3,"{'nolabel': 2, 'banload': 1}"
SHGetPathFromIDListA,SHELL32,3,"{'nolabel': 2, 'banload': 1}"
SHBrowseForFolderA,SHELL32,3,"{'nolabel': 2, 'banload': 1}"
ShellExecuteExA,SHELL32,3,"{'nolabel': 2, 'banload': 1}",Internet
_TrackMouseEvent,COMCTL32,2,"{'nolabel': 1, 'winfixer': 1}"
InitCommonControlsEx,COMCTL32,2,"{'nolabel': 1, 'winfixer': 1}"
PathFindExtensionA,SHLWAPI,2,"{'nolabel': 1, 'winfixer': 1}"
PathFindFileNameA,SHLWAPI,2,"{'nolabel': 1, 'winfixer': 1}"
PathStripToRootA,SHLWAPI,2,"{'nolabel': 1, 'winfixer': 1}"
PathIsUNCA,SHLWAPI,2,"{'nolabel': 1, 'winfixer': 1}"
PathIsDirectoryA,SHLWAPI,2,"{'nolabel': 1, 'winfixer': 1}"
Ordinal_8,OLEDLG,7,"{'nolabel': 4, 'winfixer': 2, 'banload': 1}"
StgOpenStorageOnILockBytes,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
CoGetClassObject,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
CLSIDFromProgID,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
CLSIDFromString,OLE32,4,"{'nolabel': 2, 'winfixer': 1, 'banload': 1}"
CoTaskMemAlloc,OLE32,2,"{'nolabel': 1, 'winfixer': 1}"
StgCreateDocfileOnILockBytes,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
CoUninitialize,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
CoInitialize,OLE32,3,{'nolabel': 3}
CoTaskMemFree,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
OleRun,OLE32,2,{'nolabel': 2}
CoCreateInstance,OLE32,6,"{'nolabel': 4, 'winfixer': 1, 'banload': 1}"
CreateILockBytesOnHGlobal,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
OleUninitialize,OLE32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
CoFreeUnusedLibraries,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
OleInitialize,OLE32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
CoRevokeClassObject,OLE32,2,"{'nolabel': 1, 'winfixer': 1}"
OleIsCurrentClipboard,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
OleFlushClipboard,OLE32,3,"{'nolabel': 2, 'winfixer': 1}"
CoRegisterMessageFilter,OLE32,2,"{'nolabel': 1, 'winfixer': 1}"
Ordinal_150,OLEAUT32,2,"{'nolabel': 1, 'winfixer': 1}"
Ordinal_149,OLEAUT32,1,{'nolabel': 1}
Ordinal_6,OLEAUT32,5,"{'nolabel': 3, 'winfixer': 1, 'ratel': 1}"
Ordinal_10,OLEAUT32,2,"{'nolabel': 1, 'winfixer': 1}"
Ordinal_9,OLEAUT32,5,"{'nolabel': 4, 'winfixer': 1}"
Ordinal_12,OLEAUT32,2,"{'nolabel': 1, 'winfixer': 1}"
Ordinal_4,OLEAUT32,3,"{'nolabel': 2, 'winfixer': 1}"
Ordinal_7,OLEAUT32,5,"{'nolabel': 3, 'winfixer': 1, 'ratel': 1}"
Ordinal_16,OLEAUT32,3,"{'nolabel': 2, 'winfixer': 1}"
Ordinal_185,OLEAUT32,3,"{'nolabel': 2, 'winfixer': 1}"
Ordinal_184,OLEAUT32,3,"{'nolabel': 2, 'winfixer': 1}"
Ordinal_420,OLEAUT32,3,"{'nolabel': 2, 'winfixer': 1}"
Ordinal_200,OLEAUT32,2,"{'nolabel': 1, 'ratel': 1}"
Ordinal_2,OLEAUT32,7,"{'nolabel': 5, 'winfixer': 1, 'ratel': 1}"
GetAdaptersInfo,IPHLPAPI,1,{'nolabel': 1},Enumeration
Ordinal_11,WS2_32,2,{'nolabel': 2}
Ordinal_57,WS2_32,1,{'nolabel': 1}
Ordinal_115,WS2_32,2,{'nolabel': 2}
Ordinal_3,WS2_32,2,{'nolabel': 2}
Ordinal_116,WS2_32,2,{'nolabel': 2}
Ordinal_23,WS2_32,2,{'nolabel': 2}
LresultFromObject,OLEACC,2,"{'nolabel': 1, 'winfixer': 1}"
CreateStdAccessibleObject,OLEACC,2,"{'nolabel': 1, 'winfixer': 1}"
Ordinal_17,COMCTL32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
SHGetSpecialFolderPathW,SHELL32,1,{'nolabel': 1}
ShellExecuteW,SHELL32,2,{'nolabel': 2}
SHGetMalloc,SHELL32,3,"{'nolabel': 2, 'banload': 1}"
SHGetPathFromIDListW,SHELL32,1,{'nolabel': 1}
SHBrowseForFolderW,SHELL32,1,{'nolabel': 1}
SHGetFileInfoW,SHELL32,1,{'nolabel': 1}
ShellExecuteExW,SHELL32,1,{'nolabel': 1}
CreateFontIndirectW,GDI32,2,{'nolabel': 2}
GetCurrentObject,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
StretchBlt,GDI32,3,"{'nolabel': 1, 'winfixer': 1, 'banload': 1}",Spying
SetStretchBltMode,GDI32,1,{'nolabel': 1}
GetObjectW,GDI32,2,{'nolabel': 2}
CheckTokenMembership,ADVAPI32,1,{'nolabel': 1}
CopyImage,USER32,1,{'nolabel': 1}
GetWindowLongW,USER32,2,{'nolabel': 2}
SetTimer,USER32,3,"{'nolabel': 2, 'winfixer': 1}",Evasion
GetMessageW,USER32,1,{'nolabel': 1}
DispatchMessageW,USER32,2,{'nolabel': 2}
KillTimer,USER32,3,"{'nolabel': 2, 'winfixer': 1}"
SendMessageW,USER32,2,{'nolabel': 2}
wsprintfW,USER32,1,{'nolabel': 1}
GetWindowTextW,USER32,1,{'nolabel': 1}
GetWindowTextLengthW,USER32,1,{'nolabel': 1}
SetWindowTextW,USER32,2,{'nolabel': 2}
CreateWindowExW,USER32,2,{'nolabel': 2}
SetWindowLongW,USER32,2,{'nolabel': 2}
SystemParametersInfoW,USER32,2,{'nolabel': 2}
DrawTextW,USER32,1,{'nolabel': 1}
DialogBoxIndirectParamW,USER32,1,{'nolabel': 1}
CallWindowProcW,USER32,1,{'nolabel': 1}
DefWindowProcW,USER32,2,{'nolabel': 2}
SetWindowsHookExW,USER32,2,{'nolabel': 2}
LoadImageW,USER32,2,{'nolabel': 2}
LoadIconW,USER32,2,{'nolabel': 2}
GetSystemMenu,USER32,2,{'nolabel': 2}
wvsprintfW,USER32,1,{'nolabel': 1}
CharUpperW,USER32,1,{'nolabel': 1}
CreateStreamOnHGlobal,OLE32,5,"{'nolabel': 3, 'winfixer': 1, 'banload': 1}"
Ordinal_418,OLEAUT32,2,"{'nolabel': 1, 'winfixer': 1}"
SetFileTime,KERNEL32,4,"{'nolabel': 2, 'banload': 1, '-': 1}",Evasion
WaitForMultipleObjects,KERNEL32,2,{'nolabel': 2},Evasion
FormatMessageW,KERNEL32,4,"{'nolabel': 2, 'tedy': 1, 'ratel': 1}"
lstrcpyW,KERNEL32,1,{'nolabel': 1}
IsBadReadPtr,KERNEL32,1,{'nolabel': 1}
GetSystemDirectoryW,KERNEL32,2,{'nolabel': 2}
SuspendThread,KERNEL32,2,"{'nolabel': 1, 'winfixer': 1}",Injection
TerminateThread,KERNEL32,3,"{'nolabel': 2, 'winfixer': 1}",Helper
ResetEvent,KERNEL32,3,"{'nolabel': 2, 'winfixer': 1}"
SetEvent,KERNEL32,3,"{'nolabel': 2, 'winfixer': 1}"
CreateEventW,KERNEL32,2,{'nolabel': 2}
GetVersionExW,KERNEL32,2,{'nolabel': 2}
SetProcessWorkingSetSize,KERNEL32,1,{'nolabel': 1}
SetCurrentDirectoryW,KERNEL32,1,{'nolabel': 1}
GetDriveTypeW,KERNEL32,1,{'nolabel': 1}
CreateFileW,KERNEL32,5,"{'nolabel': 3, 'banload': 1, '-': 1}"
GetCommandLineW,KERNEL32,2,{'nolabel': 2}
GetStartupInfoW,KERNEL32,3,"{'nolabel': 2, 'ratel': 1}"
CreateProcessW,KERNEL32,2,{'nolabel': 2}
CreateJobObjectW,KERNEL32,1,{'nolabel': 1}
ResumeThread,KERNEL32,3,"{'nolabel': 2, 'winfixer': 1}",Injection
AssignProcessToJobObject,KERNEL32,1,{'nolabel': 1}
CreateIoCompletionPort,KERNEL32,1,{'nolabel': 1}
SetInformationJobObject,KERNEL32,1,{'nolabel': 1}
GetQueuedCompletionStatus,KERNEL32,1,{'nolabel': 1}
GetExitCodeProcess,KERNEL32,2,{'nolabel': 2}
SetEnvironmentVariableW,KERNEL32,2,{'nolabel': 2}
GetTempPathW,KERNEL32,2,{'nolabel': 2}
CompareFileTime,KERNEL32,1,{'nolabel': 1}
SetThreadLocale,KERNEL32,2,{'nolabel': 2}
FindFirstFileW,KERNEL32,4,"{'nolabel': 3, 'banload': 1}"
DeleteFileW,KERNEL32,5,"{'nolabel': 3, 'banload': 1, '-': 1}"
FindNextFileW,KERNEL32,4,"{'nolabel': 3, 'banload': 1}"
RemoveDirectoryW,KERNEL32,2,{'nolabel': 2}
ExpandEnvironmentStringsW,KERNEL32,2,{'nolabel': 2}
GlobalMemoryStatusEx,KERNEL32,1,{'nolabel': 1}
GetEnvironmentVariableW,KERNEL32,1,{'nolabel': 1}
lstrcmpiW,KERNEL32,2,"{'nolabel': 1, '-': 1}"
GetLocaleInfoW,KERNEL32,2,{'nolabel': 2}
GetUserDefaultUILanguage,KERNEL32,2,{'nolabel': 2}
GetSystemDefaultUILanguage,KERNEL32,1,{'nolabel': 1}
GetSystemDefaultLCID,KERNEL32,1,{'nolabel': 1}
FindResourceExA,KERNEL32,1,{'nolabel': 1},Helper
lstrcatW,KERNEL32,1,{'nolabel': 1}
GetDiskFreeSpaceExW,KERNEL32,1,{'nolabel': 1}
SetFileAttributesW,KERNEL32,4,"{'nolabel': 3, 'banload': 1}"
GetExitCodeThread,KERNEL32,1,{'nolabel': 1}
SystemTimeToFileTime,KERNEL32,3,"{'nolabel': 2, 'banload': 1}"
GetLocalTime,KERNEL32,3,"{'nolabel': 2, 'winfixer': 1}"
GetFileAttributesW,KERNEL32,5,"{'nolabel': 3, 'banload': 1, '-': 1}"
CreateDirectoryW,KERNEL32,4,"{'nolabel': 3, 'banload': 1}"
operator_delete,MSVCRT,1,{'nolabel': 1}
operator_new,MSVCRT,1,{'nolabel': 1}
memcmp,MSVCRT,3,"{'nolabel': 1, '-': 1, 'ratel': 1}"
free,MSVCRT,2,"{'nolabel': 1, '-': 1}"
memcpy,MSVCRT,3,"{'nolabel': 1, 'lazy': 1, 'ratel': 1}"
_controlfp,MSVCRT,1,{'nolabel': 1}
__set_app_type,MSVCRT,1,{'nolabel': 1}
__p__fmode,MSVCRT,1,{'nolabel': 1}
__p__commode,MSVCRT,2,"{'nolabel': 1, 'ratel': 1}"
__setusermatherr,MSVCRT,2,"{'nolabel': 1, 'ratel': 1}"
_initterm,MSVCRT,4,"{'nolabel': 1, 'lazy': 1, '-': 1, 'ratel': 1}"
__getmainargs,MSVCRT,1,{'nolabel': 1}
exit,MSVCRT,2,"{'nolabel': 1, 'ratel': 1}"
_XcptFilter,MSVCRT,2,"{'nolabel': 1, '-': 1}"
_exit,MSVCRT,2,"{'nolabel': 1, 'ratel': 1}"
~type_info,MSVCRT,1,{'nolabel': 1}
_onexit,MSVCRT,1,{'nolabel': 1}
__dllonexit,MSVCRT,1,{'nolabel': 1}
_CxxThrowException,MSVCRT,2,"{'nolabel': 1, 'ratel': 1}"
_beginthreadex,MSVCRT,1,{'nolabel': 1}
_EH_prolog,MSVCRT,1,{'nolabel': 1}
_set_new_handler,MSVCRT,1,{'nolabel': 1}
memset,MSVCRT,3,"{'nolabel': 1, 'lazy': 1, 'ratel': 1}"
_wcsnicmp,MSVCRT,1,{'nolabel': 1}
strncmp,MSVCRT,1,{'nolabel': 1}
wcsncmp,MSVCRT,1,{'nolabel': 1}
malloc,MSVCRT,3,"{'nolabel': 1, '-': 1, 'ratel': 1}"
memmove,MSVCRT,3,"{'nolabel': 1, 'lazy': 1, 'ratel': 1}"
_wtol,MSVCRT,1,{'nolabel': 1}
SetConsoleMode,KERNEL32,1,{'tedy': 1}
SetConsoleScreenBufferSize,KERNEL32,1,{'tedy': 1}
SetConsoleWindowInfo,KERNEL32,1,{'tedy': 1}
WriteConsoleOutputCharacterA,KERNEL32,1,{'tedy': 1}
WriteConsoleOutputAttribute,KERNEL32,1,{'tedy': 1}
ReadConsoleOutputAttribute,KERNEL32,1,{'tedy': 1}
GetConsoleHistoryInfo,KERNEL32,1,{'tedy': 1}
MessageBoxW,USER32,1,{'tedy': 1}
SetFileSecurityW,ADVAPI32,2,"{'nolabel': 1, 'banload': 1}"
DosDateTimeToFileTime,KERNEL32,2,"{'nolabel': 1, 'banload': 1}"
ExpandEnvironmentStringsA,KERNEL32,3,"{'nolabel': 1, 'winfixer': 1, 'banload': 1}"
GetNumberFormatA,KERNEL32,2,"{'nolabel': 1, 'banload': 1}"
GetTempPathA,KERNEL32,3,"{'nolabel': 1, 'winfixer': 1, 'banload': 1}",Helper
IsDBCSLeadByte,KERNEL32,3,"{'nolabel': 1, 'banload': 1, '-': 1}"
LocalFileTimeToFileTime,KERNEL32,2,"{'nolabel': 1, 'banload': 1}"
MoveFileA,KERNEL32,3,"{'nolabel': 1, 'winfixer': 1, 'banload': 1}",Helper
MoveFileExA,KERNEL32,2,"{'nolabel': 1, 'banload': 1}",Helper
CommDlgExtendedError,COMDLG32,2,"{'nolabel': 1, 'banload': 1}"
GetOpenFileNameA,COMDLG32,2,"{'nolabel': 1, 'banload': 1}"
SHChangeNotify,SHELL32,2,"{'nolabel': 1, 'banload': 1}"
SHFileOperationA,SHELL32,3,"{'nolabel': 1, 'winfixer': 1, 'banload': 1}"
SHGetFileInfoA,SHELL32,2,"{'nolabel': 1, 'banload': 1}"
CharToOemA,USER32,2,"{'nolabel': 1, 'banload': 1}"
CharToOemBuffA,USER32,2,"{'nolabel': 1, 'banload': 1}"
DialogBoxParamA,USER32,2,"{'nolabel': 1, 'banload': 1}"
FindWindowExA,USER32,2,"{'nolabel': 1, 'banload': 1}",Anti-Debugging
GetDlgItemTextA,USER32,2,"{'nolabel': 1, 'banload': 1}"
LoadStringA,USER32,2,"{'nolabel': 1, 'banload': 1}"
OemToCharA,USER32,2,"{'nolabel': 1, 'banload': 1}"
OemToCharBuffA,USER32,2,"{'nolabel': 1, 'banload': 1}"
RegisterClassExA,USER32,2,"{'nolabel': 1, 'banload': 1}"
WaitForInputIdle,USER32,2,"{'nolabel': 1, 'banload': 1}"
wvsprintfA,USER32,2,"{'nolabel': 1, 'banload': 1}"
CreatePipe,KERNEL32,1,{'nolabel': 1},Helper
PeekNamedPipe,KERNEL32,1,{'nolabel': 1},Helper
LoadLibraryW,KERNEL32,3,"{'nolabel': 1, '-': 1, 'ratel': 1}"
GetDateFormatW,KERNEL32,1,{'nolabel': 1}
GetTimeFormatW,KERNEL32,1,{'nolabel': 1}
GetCurrencyFormatW,KERNEL32,1,{'nolabel': 1}
FindFirstFileExW,KERNEL32,1,{'nolabel': 1}
GetOverlappedResult,KERNEL32,1,{'nolabel': 1}
GetUserDefaultLangID,KERNEL32,1,{'nolabel': 1}
IsValidLocale,KERNEL32,1,{'nolabel': 1}
IsValidLanguageGroup,KERNEL32,1,{'nolabel': 1}
GlobalSize,KERNEL32,1,{'nolabel': 1}
GetLongPathNameW,KERNEL32,1,{'nolabel': 1}
GetVolumeInformationW,KERNEL32,1,{'nolabel': 1}
DeleteAtom,KERNEL32,1,{'nolabel': 1}
FindAtomW,KERNEL32,1,{'nolabel': 1}
AddAtomW,KERNEL32,1,{'nolabel': 1}
QueryPerformanceFrequency,KERNEL32,1,{'nolabel': 1},Anti-Debugging
OutputDebugStringW,KERNEL32,1,{'nolabel': 1}
UnmapViewOfFile,KERNEL32,2,"{'nolabel': 1, 'banload': 1}",Helper
CreateFileMappingW,KERNEL32,1,{'nolabel': 1}
InterlockedCompareExchange,KERNEL32,1,{'nolabel': 1}
MapViewOfFile,KERNEL32,2,"{'nolabel': 1, 'banload': 1}",Injection
EnumSystemLocalesA,KERNEL32,1,{'nolabel': 1},Ransomware
GetSystemDefaultLangID,KERNEL32,1,{'nolabel': 1}
GetUserDefaultLCID,KERNEL32,1,{'nolabel': 1}
EncodePointer,KERNEL32,1,{'nolabel': 1}
DecodePointer,KERNEL32,1,{'nolabel': 1}
HeapSetInformation,KERNEL32,1,{'nolabel': 1}
IsProcessorFeaturePresent,KERNEL32,3,"{'nolabel': 1, 'lazy': 1, 'ratel': 1}"
SetFilePointerEx,KERNEL32,1,{'nolabel': 1}
GetFileAttributesExW,KERNEL32,1,{'nolabel': 1}
GetLogicalDrives,KERNEL32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
DeviceIoControl,KERNEL32,1,{'nolabel': 1},Helper
GetFullPathNameW,KERNEL32,1,{'nolabel': 1}
GetCurrentDirectoryW,KERNEL32,1,{'nolabel': 1}
GetFileInformationByHandle,KERNEL32,1,{'nolabel': 1}
SystemTimeToTzSpecificLocalTime,KERNEL32,1,{'nolabel': 1}
MoveFileW,KERNEL32,2,"{'nolabel': 1, '-': 1}"
CopyFileW,KERNEL32,1,{'nolabel': 1}
CreateSemaphoreW,KERNEL32,1,{'nolabel': 1}
ReleaseSemaphore,KERNEL32,1,{'nolabel': 1}
GetThreadPriority,KERNEL32,1,{'nolabel': 1}
SetThreadPriority,KERNEL32,2,"{'nolabel': 1, 'winfixer': 1}",Helper
SwitchToThread,KERNEL32,1,{'nolabel': 1}
RegDeleteKeyW,ADVAPI32,1,{'nolabel': 1}
RegQueryInfoKeyW,ADVAPI32,1,{'nolabel': 1}
RegEnumValueW,ADVAPI32,1,{'nolabel': 1}
RegEnumKeyExW,ADVAPI32,1,{'nolabel': 1}
RegFlushKey,ADVAPI32,1,{'nolabel': 1},Helper
RegCreateKeyExW,ADVAPI32,1,{'nolabel': 1}
GetTokenInformation,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
GetLengthSid,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
CopySid,ADVAPI32,2,"{'nolabel': 1, 'winfixer': 1}"
RegQueryValueExW,ADVAPI32,1,{'nolabel': 1}
RegSetValueExW,ADVAPI32,1,{'nolabel': 1}
RegOpenKeyExW,ADVAPI32,1,{'nolabel': 1}
RegDeleteValueW,ADVAPI32,1,{'nolabel': 1}
SetGraphicsMode,GDI32,1,{'nolabel': 1}
SetWorldTransform,GDI32,1,{'nolabel': 1}
GetGlyphOutlineW,GDI32,1,{'nolabel': 1}
SetTextAlign,GDI32,1,{'nolabel': 1}
ExtTextOutW,GDI32,1,{'nolabel': 1}
GetOutlineTextMetricsW,GDI32,1,{'nolabel': 1}
GetDIBits,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
PtInRegion,GDI32,1,{'nolabel': 1}
SelectPalette,GDI32,1,{'nolabel': 1}
RealizePalette,GDI32,1,{'nolabel': 1}
CreateEllipticRgn,GDI32,1,{'nolabel': 1}
GetRegionData,GDI32,1,{'nolabel': 1}
GetTextMetricsW,GDI32,1,{'nolabel': 1}
OffsetRgn,GDI32,1,{'nolabel': 1}
GetCharABCWidthsFloatW,GDI32,1,{'nolabel': 1}
GetCharABCWidthsI,GDI32,1,{'nolabel': 1}
GetCharABCWidthsW,GDI32,1,{'nolabel': 1}
GetFontData,GDI32,1,{'nolabel': 1}
GetTextFaceW,GDI32,1,{'nolabel': 1}
EnumFontFamiliesExW,GDI32,1,{'nolabel': 1}
GetPaletteEntries,GDI32,1,{'nolabel': 1}
CreatePalette,GDI32,1,{'nolabel': 1}
GdiFlush,GDI32,1,{'nolabel': 1}
SelectClipRgn,GDI32,2,"{'nolabel': 1, 'winfixer': 1}"
ImmGetDefaultIMEWnd,IMM32,1,{'nolabel': 1}
ImmGetContext,IMM32,1,{'nolabel': 1}
ImmReleaseContext,IMM32,1,{'nolabel': 1}
ImmNotifyIME,IMM32,1,{'nolabel': 1}
ImmGetCompositionStringW,IMM32,1,{'nolabel': 1}
ImmAssociateContext,IMM32,1,{'nolabel': 1}
ImmSetCandidateWindow,IMM32,1,{'nolabel': 1}
ImmSetCompositionWindow,IMM32,1,{'nolabel': 1}
ImmSetCompositionFontW,IMM32,1,{'nolabel': 1}
ReleaseStgMedium,OLE32,1,{'nolabel': 1}
CoCreateGuid,OLE32,1,{'nolabel': 1}
StringFromGUID2,OLE32,1,{'nolabel': 1}
RevokeDragDrop,OLE32,1,{'nolabel': 1}
CoLockObjectExternal,OLE32,1,{'nolabel': 1}
RegisterDragDrop,OLE32,1,{'nolabel': 1}
DoDragDrop,OLE32,1,{'nolabel': 1}
CoGetMalloc,OLE32,1,{'nolabel': 1}
OleGetClipboard,OLE32,1,{'nolabel': 1}
OleSetClipboard,OLE32,1,{'nolabel': 1}
OleLockRunning,OLE32,1,{'nolabel': 1}
OleSetMenuDescriptor,OLE32,1,{'nolabel': 1}
OleCreateFromFile,OLE32,1,{'nolabel': 1}
Ordinal_35,OLEAUT32,1,{'nolabel': 1}
Ordinal_161,OLEAUT32,1,{'nolabel': 1}
Ordinal_419,OLEAUT32,1,{'nolabel': 1}
Ordinal_421,OLEAUT32,1,{'nolabel': 1}
Ordinal_24,OLEAUT32,1,{'nolabel': 1}
Ordinal_411,OLEAUT32,1,{'nolabel': 1}
Ordinal_26,OLEAUT32,1,{'nolabel': 1}
Ordinal_15,OLEAUT32,1,{'nolabel': 1}
Ordinal_77,OLEAUT32,1,{'nolabel': 1}
Ordinal_25,OLEAUT32,1,{'nolabel': 1}
Ordinal_19,OLEAUT32,1,{'nolabel': 1}
Ordinal_20,OLEAUT32,1,{'nolabel': 1}
GetMenuItemInfoW,USER32,1,{'nolabel': 1}
SetClipboardViewer,USER32,1,{'nolabel': 1}
ChangeClipboardChain,USER32,1,{'nolabel': 1}
GetClipboardFormatNameW,USER32,1,{'nolabel': 1}
SetMenuItemInfoW,USER32,1,{'nolabel': 1}
TrackPopupMenuEx,USER32,1,{'nolabel': 1}
GetKeyboardState,USER32,1,{'nolabel': 1},Spying
MapVirtualKeyW,USER32,1,{'nolabel': 1}
ToAscii,USER32,1,{'nolabel': 1}
GetKeyboardLayout,USER32,1,{'nolabel': 1}
ToUnicode,USER32,1,{'nolabel': 1}
DestroyCaret,USER32,1,{'nolabel': 1}
SetCaretPos,USER32,1,{'nolabel': 1}
CreateCaret,USER32,1,{'nolabel': 1}
HideCaret,USER32,2,"{'nolabel': 1, 'winfixer': 1}"
GetKeyboardLayoutList,USER32,1,{'nolabel': 1}
